Category,Layer,Index1,Index2,Value
critic_W1,Layer1,12,29,0.133191
critic_W1,Layer1,12,30,-0.275956
critic_W1,Layer1,12,31,-0.223085
critic_W1,Layer1,12,32,0.849865
critic_W1,Layer1,12,33,-0.921193
critic_W1,Layer1,12,34,-0.0753216
critic_W1,Layer1,12,35,0.0436234
critic_W1,Layer1,13,0,0.109402
critic_W1,Layer1,13,1,0.0788507
critic_W1,Layer1,13,2,-0.126992
critic_W1,Layer1,13,3,0.222227
critic_W1,Layer1,13,4,0.823245
critic_W1,Layer1,13,5,0.809365
critic_W1,Layer1,13,6,0.599969
critic_W1,Layer1,13,7,0.917477
critic_W1,Layer1,13,8,0.869701
critic_W1,Layer1,13,9,0.875012
critic_W1,Layer1,13,10,0.95067
critic_W1,Layer1,13,11,0.75103
critic_W1,Layer1,13,12,1.06441
critic_W1,Layer1,13,13,0.416847
critic_W1,Layer1,13,14,0.31049
critic_W1,Layer1,13,15,0.0467051
critic_W1,Layer1,13,16,0.26561
critic_W1,Layer1,13,17,0.260954
critic_W1,Layer1,13,18,0.544672
critic_W1,Layer1,13,19,0.488332
critic_W1,Layer1,13,20,0.931786
critic_W1,Layer1,13,21,0.935097
critic_W1,Layer1,13,22,0.877604
critic_W1,Layer1,13,23,1.2391
critic_W1,Layer1,13,24,0.820201
critic_W1,Layer1,13,25,1.03571
critic_W1,Layer1,13,26,0.887186
critic_W1,Layer1,13,27,0.539574
critic_W1,Layer1,13,28,0.529625
critic_W1,Layer1,13,29,0.1676
critic_W1,Layer1,13,30,0.0436288
critic_W1,Layer1,13,31,-0.0195369
critic_W1,Layer1,13,32,1.11345
critic_W1,Layer1,13,33,-1.18051
critic_W1,Layer1,13,34,-0.180951
critic_W1,Layer1,13,35,0.288805
critic_W1,Layer1,14,0,-0.170344
critic_W1,Layer1,14,1,-0.199338
critic_W1,Layer1,14,2,-0.0891211
critic_W1,Layer1,14,3,0.111261
critic_W1,Layer1,14,4,0.184605
critic_W1,Layer1,14,5,0.203279
critic_W1,Layer1,14,6,-0.129496
critic_W1,Layer1,14,7,-0.197295
critic_W1,Layer1,14,8,0.149341
critic_W1,Layer1,14,9,-0.0463616
critic_W1,Layer1,14,10,0.0865794
critic_W1,Layer1,14,11,-0.236503
critic_W1,Layer1,14,12,0.0869157
critic_W1,Layer1,14,13,-0.21191
critic_W1,Layer1,14,14,0.217186
critic_W1,Layer1,14,15,-0.0615838
critic_W1,Layer1,14,16,0.0102923
critic_W1,Layer1,14,17,-0.132756
critic_W1,Layer1,14,18,0.107276
critic_W1,Layer1,14,19,0.0457417
critic_W1,Layer1,14,20,0.12406
critic_W1,Layer1,14,21,-0.207592
critic_W1,Layer1,14,22,-0.0712538
critic_W1,Layer1,14,23,-0.00628238
critic_W1,Layer1,14,24,-0.0401255
critic_W1,Layer1,14,25,-0.124294
critic_W1,Layer1,14,26,-0.207134
critic_W1,Layer1,14,27,0.196741
critic_W1,Layer1,14,28,-0.0950245
critic_W1,Layer1,14,29,-0.103207
critic_W1,Layer1,14,30,0.0810636
critic_W1,Layer1,14,31,-0.176073
critic_W1,Layer1,14,32,-0.169612
critic_W1,Layer1,14,33,0.075639
critic_W1,Layer1,14,34,-0.187293
critic_W1,Layer1,14,35,-0.0798981
critic_W1,Layer1,15,0,-0.453838
critic_W1,Layer1,15,1,-0.423769
critic_W1,Layer1,15,2,-0.149274
critic_W1,Layer1,15,3,-0.0298572
critic_W1,Layer1,15,4,0.306571
critic_W1,Layer1,15,5,0.479689
critic_W1,Layer1,15,6,0.369505
critic_W1,Layer1,15,7,0.574123
critic_W1,Layer1,15,8,0.529037
critic_W1,Layer1,15,9,0.532785
critic_W1,Layer1,15,10,0.632308
critic_W1,Layer1,15,11,0.546186
critic_W1,Layer1,15,12,0.748676
critic_W1,Layer1,15,13,0.531644
critic_W1,Layer1,15,14,0.179061
critic_W1,Layer1,15,15,0.440038
critic_W1,Layer1,15,16,0.211442
critic_W1,Layer1,15,17,0.104145
critic_W1,Layer1,15,18,0.565769
critic_W1,Layer1,15,19,0.60225
critic_W1,Layer1,15,20,0.795697
critic_W1,Layer1,15,21,0.873211
critic_W1,Layer1,15,22,0.56316
critic_W1,Layer1,15,23,0.768475
critic_W1,Layer1,15,24,0.812816
critic_W1,Layer1,15,25,0.604994
critic_W1,Layer1,15,26,0.778166
critic_W1,Layer1,15,27,0.767501
critic_W1,Layer1,15,28,0.26596
critic_W1,Layer1,15,29,0.205143
critic_W1,Layer1,15,30,-0.215615
critic_W1,Layer1,15,31,-0.384841
critic_W1,Layer1,15,32,0.89581
critic_W1,Layer1,15,33,-0.848309
critic_W1,Layer1,15,34,-0.171128
critic_W1,Layer1,15,35,0.177948
critic_W1,Layer1,16,0,1.89536
critic_W1,Layer1,16,1,1.89419
critic_W1,Layer1,16,2,1.89862
critic_W1,Layer1,16,3,1.75744
critic_W1,Layer1,16,4,1.59689
critic_W1,Layer1,16,5,1.55526
critic_W1,Layer1,16,6,1.50717
critic_W1,Layer1,16,7,1.40962
critic_W1,Layer1,16,8,1.40516
critic_W1,Layer1,16,9,1.42515
critic_W1,Layer1,16,10,1.44713
critic_W1,Layer1,16,11,1.41339
critic_W1,Layer1,16,12,1.40217
critic_W1,Layer1,16,13,1.42428
critic_W1,Layer1,16,14,1.45635
critic_W1,Layer1,16,15,1.46591
critic_W1,Layer1,16,16,1.45249
critic_W1,Layer1,16,17,1.45246
critic_W1,Layer1,16,18,1.43691
critic_W1,Layer1,16,19,1.43308
critic_W1,Layer1,16,20,1.43189
critic_W1,Layer1,16,21,1.42556
critic_W1,Layer1,16,22,1.37744
critic_W1,Layer1,16,23,1.38314
critic_W1,Layer1,16,24,1.4467
critic_W1,Layer1,16,25,1.41802
critic_W1,Layer1,16,26,1.44488
critic_W1,Layer1,16,27,1.53133
critic_W1,Layer1,16,28,1.55646
critic_W1,Layer1,16,29,1.75849
critic_W1,Layer1,16,30,1.87307
critic_W1,Layer1,16,31,1.89905
critic_W1,Layer1,16,32,1.4586
critic_W1,Layer1,16,33,-1.52802
critic_W1,Layer1,16,34,0.0362861
critic_W1,Layer1,16,35,0.476966
critic_W1,Layer1,17,0,-0.115611
critic_W1,Layer1,17,1,-0.105501
critic_W1,Layer1,17,2,-0.193437
critic_W1,Layer1,17,3,0.0340782
critic_W1,Layer1,17,4,0.498085
critic_W1,Layer1,17,5,0.428783
critic_W1,Layer1,17,6,0.453644
critic_W1,Layer1,17,7,0.718323
critic_W1,Layer1,17,8,0.731814
critic_W1,Layer1,17,9,0.664133
critic_W1,Layer1,17,10,0.858195
critic_W1,Layer1,17,11,0.930492
critic_W1,Layer1,17,12,0.483572
critic_W1,Layer1,17,13,0.697026
critic_W1,Layer1,17,14,0.292501
critic_W1,Layer1,17,15,0.345053
critic_W1,Layer1,17,16,0.223829
critic_W1,Layer1,17,17,0.156753
critic_W1,Layer1,17,18,0.399816
critic_W1,Layer1,17,19,0.712544
critic_W1,Layer1,17,20,0.694315
critic_W1,Layer1,17,21,0.734631
critic_W1,Layer1,17,22,0.939144
critic_W1,Layer1,17,23,0.634574
critic_W1,Layer1,17,24,0.984617
critic_W1,Layer1,17,25,0.568861
critic_W1,Layer1,17,26,0.438143
critic_W1,Layer1,17,27,0.360666
critic_W1,Layer1,17,28,0.152245
critic_W1,Layer1,17,29,0.406262
critic_W1,Layer1,17,30,-0.301018
critic_W1,Layer1,17,31,-0.20409
critic_W1,Layer1,17,32,1.02188
critic_W1,Layer1,17,33,-0.987962
critic_W1,Layer1,17,34,-0.11984
critic_W1,Layer1,17,35,0.2452
critic_W1,Layer1,18,0,-0.212814
critic_W1,Layer1,18,1,-0.138797
critic_W1,Layer1,18,2,0.066718
critic_W1,Layer1,18,3,0.192795
critic_W1,Layer1,18,4,0.55531
critic_W1,Layer1,18,5,0.6249
critic_W1,Layer1,18,6,0.888177
critic_W1,Layer1,18,7,0.729161
critic_W1,Layer1,18,8,0.748638
critic_W1,Layer1,18,9,1.14701
critic_W1,Layer1,18,10,0.969688
critic_W1,Layer1,18,11,1.02279
critic_W1,Layer1,18,12,0.843927
critic_W1,Layer1,18,13,0.872938
critic_W1,Layer1,18,14,0.634922
critic_W1,Layer1,18,15,0.393038
critic_W1,Layer1,18,16,0.504763
critic_W1,Layer1,18,17,0.479749
critic_W1,Layer1,18,18,0.402805
critic_W1,Layer1,18,19,0.778336
critic_W1,Layer1,18,20,0.67227
critic_W1,Layer1,18,21,1.02861
critic_W1,Layer1,18,22,0.752723
critic_W1,Layer1,18,23,1.17373
critic_W1,Layer1,18,24,1.07619
critic_W1,Layer1,18,25,0.98402
critic_W1,Layer1,18,26,0.736454
critic_W1,Layer1,18,27,0.555754
critic_W1,Layer1,18,28,0.4955
critic_W1,Layer1,18,29,0.404911
critic_W1,Layer1,18,30,-0.0270703
critic_W1,Layer1,18,31,0.116499
critic_W1,Layer1,18,32,1.04136
critic_W1,Layer1,18,33,-0.976245
critic_W1,Layer1,18,34,0.159804
critic_W1,Layer1,18,35,0.581051
critic_W1,Layer1,19,0,-0.0116866
critic_W1,Layer1,19,1,-0.0353675
critic_W1,Layer1,19,2,-0.115315
critic_W1,Layer1,19,3,0.420472
critic_W1,Layer1,19,4,0.446229
critic_W1,Layer1,19,5,0.400663
critic_W1,Layer1,19,6,0.63074
critic_W1,Layer1,19,7,0.908693
critic_W1,Layer1,19,8,1.10317
critic_W1,Layer1,19,9,1.0476
critic_W1,Layer1,19,10,0.925712
critic_W1,Layer1,19,11,0.912428
critic_W1,Layer1,19,12,0.695341
critic_W1,Layer1,19,13,0.307813
critic_W1,Layer1,19,14,0.249911
critic_W1,Layer1,19,15,0.259443
critic_W1,Layer1,19,16,0.377508
critic_W1,Layer1,19,17,0.481843
critic_W1,Layer1,19,18,0.211185
critic_W1,Layer1,19,19,0.43085
critic_W1,Layer1,19,20,0.643886
critic_W1,Layer1,19,21,0.957589
critic_W1,Layer1,19,22,0.703862
critic_W1,Layer1,19,23,0.825981
critic_W1,Layer1,19,24,0.872405
critic_W1,Layer1,19,25,0.89801
critic_W1,Layer1,19,26,0.578152
critic_W1,Layer1,19,27,0.914407
critic_W1,Layer1,19,28,0.346968
critic_W1,Layer1,19,29,0.399708
critic_W1,Layer1,19,30,-0.104629
critic_W1,Layer1,19,31,0.0103145
critic_W1,Layer1,19,32,0.932995
critic_W1,Layer1,19,33,-1.41543
critic_W1,Layer1,19,34,-0.246632
critic_W1,Layer1,19,35,0.105499
critic_W1,Layer1,20,0,-0.255138
critic_W1,Layer1,20,1,0.033635
critic_W1,Layer1,20,2,-0.342869
critic_W1,Layer1,20,3,0.194181
critic_W1,Layer1,20,4,0.70346
critic_W1,Layer1,20,5,0.459081
critic_W1,Layer1,20,6,0.548563
critic_W1,Layer1,20,7,0.627712
critic_W1,Layer1,20,8,0.583126
critic_W1,Layer1,20,9,1.04123
critic_W1,Layer1,20,10,0.591674
critic_W1,Layer1,20,11,0.730534
critic_W1,Layer1,20,12,0.557616
critic_W1,Layer1,20,13,0.676546
critic_W1,Layer1,20,14,0.466123
critic_W1,Layer1,20,15,0.320959
critic_W1,Layer1,20,16,0.329787
critic_W1,Layer1,20,17,0.317213
critic_W1,Layer1,20,18,0.561697
critic_W1,Layer1,20,19,0.466782
critic_W1,Layer1,20,20,0.909029
critic_W1,Layer1,20,21,0.811201
critic_W1,Layer1,20,22,0.822732
critic_W1,Layer1,20,23,0.731842
critic_W1,Layer1,20,24,0.910848
critic_W1,Layer1,20,25,0.780703
critic_W1,Layer1,20,26,0.47387
critic_W1,Layer1,20,27,0.452145
critic_W1,Layer1,20,28,0.300775
critic_W1,Layer1,20,29,0.393106
critic_W1,Layer1,20,30,-0.169149
critic_W1,Layer1,20,31,-0.167492
critic_W1,Layer1,20,32,0.973395
critic_W1,Layer1,20,33,-0.971805
critic_W1,Layer1,20,34,-0.0309001
critic_W1,Layer1,20,35,0.0761639
critic_W1,Layer1,21,0,1.89703
critic_W1,Layer1,21,1,1.89588
critic_W1,Layer1,21,2,1.90032
critic_W1,Layer1,21,3,1.75451
critic_W1,Layer1,21,4,1.59392
critic_W1,Layer1,21,5,1.55227
critic_W1,Layer1,21,6,1.50419
critic_W1,Layer1,21,7,1.40662
critic_W1,Layer1,21,8,1.40215
critic_W1,Layer1,21,9,1.42213
critic_W1,Layer1,21,10,1.44412
critic_W1,Layer1,21,11,1.41039
critic_W1,Layer1,21,12,1.39919
critic_W1,Layer1,21,13,1.42131
critic_W1,Layer1,21,14,1.45338
critic_W1,Layer1,21,15,1.46293
critic_W1,Layer1,21,16,1.44949
critic_W1,Layer1,21,17,1.44946
critic_W1,Layer1,21,18,1.43392
critic_W1,Layer1,21,19,1.4301
critic_W1,Layer1,21,20,1.42891
critic_W1,Layer1,21,21,1.42258
critic_W1,Layer1,21,22,1.37448
critic_W1,Layer1,21,23,1.38016
critic_W1,Layer1,21,24,1.44374
critic_W1,Layer1,21,25,1.41505
critic_W1,Layer1,21,26,1.44192
critic_W1,Layer1,21,27,1.52837
critic_W1,Layer1,21,28,1.55351
critic_W1,Layer1,21,29,1.75552
critic_W1,Layer1,21,30,1.8701
critic_W1,Layer1,21,31,1.90072
critic_W1,Layer1,21,32,1.45731
critic_W1,Layer1,21,33,-1.52663
critic_W1,Layer1,21,34,-0.0453856
critic_W1,Layer1,21,35,0.52066
critic_W1,Layer1,22,0,-0.121067
critic_W1,Layer1,22,1,-0.201261
critic_W1,Layer1,22,2,-0.500249
critic_W1,Layer1,22,3,-0.0922506
critic_W1,Layer1,22,4,0.267562
critic_W1,Layer1,22,5,-0.12053
critic_W1,Layer1,22,6,0.180811
critic_W1,Layer1,22,7,0.144481
critic_W1,Layer1,22,8,0.360215
critic_W1,Layer1,22,9,0.27025
critic_W1,Layer1,22,10,0.43122
critic_W1,Layer1,22,11,0.31079
critic_W1,Layer1,22,12,-0.104016
critic_W1,Layer1,22,13,-0.572425
critic_W1,Layer1,22,14,-0.453571
critic_W1,Layer1,22,15,-0.606003
critic_W1,Layer1,22,16,-0.892159
critic_W1,Layer1,22,17,-0.71098
critic_W1,Layer1,22,18,-0.543906
critic_W1,Layer1,22,19,-0.11207
critic_W1,Layer1,22,20,0.115386
critic_W1,Layer1,22,21,0.470851
critic_W1,Layer1,22,22,0.319077
critic_W1,Layer1,22,23,0.357291
critic_W1,Layer1,22,24,0.130658
critic_W1,Layer1,22,25,0.345338
critic_W1,Layer1,22,26,0.361249
critic_W1,Layer1,22,27,-0.0258122
critic_W1,Layer1,22,28,-0.106557
critic_W1,Layer1,22,29,-0.116274
critic_W1,Layer1,22,30,-0.0311281
critic_W1,Layer1,22,31,-0.440325
critic_W1,Layer1,22,32,0.459712
critic_W1,Layer1,22,33,-0.615861
critic_W1,Layer1,22,34,-0.115525
critic_W1,Layer1,22,35,-0.248243
critic_W1,Layer1,23,0,-0.186304
critic_W1,Layer1,23,1,0.0946399
critic_W1,Layer1,23,2,-0.105374
critic_W1,Layer1,23,3,0.164078
critic_W1,Layer1,23,4,0.484835
critic_W1,Layer1,23,5,0.468871
critic_W1,Layer1,23,6,0.647061
critic_W1,Layer1,23,7,0.976855
critic_W1,Layer1,23,8,0.699421
critic_W1,Layer1,23,9,1.00717
critic_W1,Layer1,23,10,0.927917
critic_W1,Layer1,23,11,1.04146
critic_W1,Layer1,23,12,0.753205
critic_W1,Layer1,23,13,0.551978
critic_W1,Layer1,23,14,0.630181
critic_W1,Layer1,23,15,0.422164
critic_W1,Layer1,23,16,0.433278
critic_W1,Layer1,23,17,0.527862
critic_W1,Layer1,23,18,0.202795
critic_W1,Layer1,23,19,0.648927
critic_W1,Layer1,23,20,0.54125
critic_W1,Layer1,23,21,1.02497
critic_W1,Layer1,23,22,1.06166
critic_W1,Layer1,23,23,1.1791
critic_W1,Layer1,23,24,0.844748
critic_W1,Layer1,23,25,0.929656
critic_W1,Layer1,23,26,0.942019
critic_W1,Layer1,23,27,0.48602
critic_W1,Layer1,23,28,0.466751
critic_W1,Layer1,23,29,0.365905
critic_W1,Layer1,23,30,0.115864
critic_W1,Layer1,23,31,-0.0516496
critic_W1,Layer1,23,32,1.07404
critic_W1,Layer1,23,33,-1.08642
critic_W1,Layer1,23,34,-0.130822
critic_W1,Layer1,23,35,0.350414
critic_W1,Layer1,24,0,1.87984
critic_W1,Layer1,24,1,1.90441
critic_W1,Layer1,24,2,1.87921
critic_W1,Layer1,24,3,1.73316
critic_W1,Layer1,24,4,1.36421
critic_W1,Layer1,24,5,1.38682
critic_W1,Layer1,24,6,1.35515
critic_W1,Layer1,24,7,1.17028
critic_W1,Layer1,24,8,1.29884
critic_W1,Layer1,24,9,1.13902
critic_W1,Layer1,24,10,1.29888
critic_W1,Layer1,24,11,1.24228
critic_W1,Layer1,24,12,1.00098
critic_W1,Layer1,24,13,1.39691
critic_W1,Layer1,24,14,1.29012
critic_W1,Layer1,24,15,1.43723
critic_W1,Layer1,24,16,1.42368
critic_W1,Layer1,24,17,1.22514
critic_W1,Layer1,24,18,1.23583
critic_W1,Layer1,24,19,1.37604
critic_W1,Layer1,24,20,0.99654
critic_W1,Layer1,24,21,1.12584
critic_W1,Layer1,24,22,0.971747
critic_W1,Layer1,24,23,1.05548
critic_W1,Layer1,24,24,1.22171
critic_W1,Layer1,24,25,1.10595
critic_W1,Layer1,24,26,1.32286
critic_W1,Layer1,24,27,1.37519
critic_W1,Layer1,24,28,1.38313
critic_W1,Layer1,24,29,1.65719
critic_W1,Layer1,24,30,1.8491
critic_W1,Layer1,24,31,1.89698
critic_W1,Layer1,24,32,1.13647
critic_W1,Layer1,24,33,-1.50567
critic_W1,Layer1,24,34,0.317233
critic_W1,Layer1,24,35,0.422894
critic_W1,Layer1,25,0,0.045948
critic_W1,Layer1,25,1,0.123403
critic_W1,Layer1,25,2,-0.0929965
critic_W1,Layer1,25,3,0.00826281
critic_W1,Layer1,25,4,0.541121
critic_W1,Layer1,25,5,0.819362
critic_W1,Layer1,25,6,0.772359
critic_W1,Layer1,25,7,1.05091
critic_W1,Layer1,25,8,0.639044
critic_W1,Layer1,25,9,0.9752
critic_W1,Layer1,25,10,0.771559
critic_W1,Layer1,25,11,1.05516
critic_W1,Layer1,25,12,0.588631
critic_W1,Layer1,25,13,0.308107
critic_W1,Layer1,25,14,0.496253
critic_W1,Layer1,25,15,0.404358
critic_W1,Layer1,25,16,0.175027
critic_W1,Layer1,25,17,0.245172
critic_W1,Layer1,25,18,0.582412
critic_W1,Layer1,25,19,0.703905
critic_W1,Layer1,25,20,0.711282
critic_W1,Layer1,25,21,0.686246
critic_W1,Layer1,25,22,0.984041
critic_W1,Layer1,25,23,0.701568
critic_W1,Layer1,25,24,0.846457
critic_W1,Layer1,25,25,0.947026
critic_W1,Layer1,25,26,0.597845
critic_W1,Layer1,25,27,0.617239
critic_W1,Layer1,25,28,0.514166
critic_W1,Layer1,25,29,0.139948
critic_W1,Layer1,25,30,0.0588634
critic_W1,Layer1,25,31,-0.354208
critic_W1,Layer1,25,32,0.94827
critic_W1,Layer1,25,33,-1.32424
critic_W1,Layer1,25,34,-0.334928
critic_W1,Layer1,25,35,0.00340161
critic_W1,Layer1,26,0,-0.458793
critic_W1,Layer1,26,1,-0.117806
critic_W1,Layer1,26,2,-0.161979
critic_W1,Layer1,26,3,0.207565
critic_W1,Layer1,26,4,0.511036
critic_W1,Layer1,26,5,0.486562
critic_W1,Layer1,26,6,0.776207
critic_W1,Layer1,26,7,0.605236
critic_W1,Layer1,26,8,0.577361
critic_W1,Layer1,26,9,0.730639
critic_W1,Layer1,26,10,0.798374
critic_W1,Layer1,26,11,0.490743
critic_W1,Layer1,26,12,0.842138
critic_W1,Layer1,26,13,0.344875
critic_W1,Layer1,26,14,0.345165
critic_W1,Layer1,26,15,0.0264437
critic_W1,Layer1,26,16,0.170928
critic_W1,Layer1,26,17,0.350296
critic_W1,Layer1,26,18,0.358159
critic_W1,Layer1,26,19,0.528733
critic_W1,Layer1,26,20,0.672324
critic_W1,Layer1,26,21,0.826995
critic_W1,Layer1,26,22,0.509339
critic_W1,Layer1,26,23,0.97794
critic_W1,Layer1,26,24,0.578524
critic_W1,Layer1,26,25,0.727553
critic_W1,Layer1,26,26,0.379146
critic_W1,Layer1,26,27,0.425664
critic_W1,Layer1,26,28,0.502292
critic_W1,Layer1,26,29,0.188205
critic_W1,Layer1,26,30,-0.183808
critic_W1,Layer1,26,31,-0.286445
critic_W1,Layer1,26,32,0.646892
critic_W1,Layer1,26,33,-1.23421
critic_W1,Layer1,26,34,-0.295354
critic_W1,Layer1,26,35,0.166261
critic_W1,Layer1,27,0,1.90084
critic_W1,Layer1,27,1,1.92844
critic_W1,Layer1,27,2,1.90016
critic_W1,Layer1,27,3,1.49419
critic_W1,Layer1,27,4,1.4312
critic_W1,Layer1,27,5,1.45332
critic_W1,Layer1,27,6,1.18325
critic_W1,Layer1,27,7,0.908127
critic_W1,Layer1,27,8,1.08382
critic_W1,Layer1,27,9,0.845087
critic_W1,Layer1,27,10,0.854722
critic_W1,Layer1,27,11,1.11518
critic_W1,Layer1,27,12,1.11044
critic_W1,Layer1,27,13,0.802292
critic_W1,Layer1,27,14,1.19555
critic_W1,Layer1,27,15,1.09476
critic_W1,Layer1,27,16,0.952226
critic_W1,Layer1,27,17,0.996657
critic_W1,Layer1,27,18,1.06122
critic_W1,Layer1,27,19,0.780048
critic_W1,Layer1,27,20,1.11239
critic_W1,Layer1,27,21,1.12938
critic_W1,Layer1,27,22,0.911549
critic_W1,Layer1,27,23,0.67579
critic_W1,Layer1,27,24,0.845556
critic_W1,Layer1,27,25,1.03668
critic_W1,Layer1,27,26,1.29414
critic_W1,Layer1,27,27,1.32444
critic_W1,Layer1,27,28,1.28421
critic_W1,Layer1,27,29,1.39315
critic_W1,Layer1,27,30,1.87115
critic_W1,Layer1,27,31,1.91835
critic_W1,Layer1,27,32,1.20989
critic_W1,Layer1,27,33,-0.891451
critic_W1,Layer1,27,34,0.114404
critic_W1,Layer1,27,35,0.328733
critic_W1,Layer1,28,0,-0.76048
critic_W1,Layer1,28,1,-0.747481
critic_W1,Layer1,28,2,-0.490636
critic_W1,Layer1,28,3,-0.5218
critic_W1,Layer1,28,4,-0.12902
critic_W1,Layer1,28,5,-0.130107
critic_W1,Layer1,28,6,0.196845
critic_W1,Layer1,28,7,0.274812
critic_W1,Layer1,28,8,0.278889
critic_W1,Layer1,28,9,0.264355
critic_W1,Layer1,28,10,0.284615
critic_W1,Layer1,28,11,0.22187
critic_W1,Layer1,28,12,-0.0161801
critic_W1,Layer1,28,13,-0.609684
critic_W1,Layer1,28,14,-0.484865
critic_W1,Layer1,28,15,-0.679269
critic_W1,Layer1,28,16,-0.676788
critic_W1,Layer1,28,17,-0.896306
critic_W1,Layer1,28,18,-0.502932
critic_W1,Layer1,28,19,-0.168719
critic_W1,Layer1,28,20,0.0695753
critic_W1,Layer1,28,21,0.29274
critic_W1,Layer1,28,22,0.12137
critic_W1,Layer1,28,23,0.0407676
critic_W1,Layer1,28,24,0.0399208
critic_W1,Layer1,28,25,0.273412
critic_W1,Layer1,28,26,0.057372
critic_W1,Layer1,28,27,0.212097
critic_W1,Layer1,28,28,0.0157821
critic_W1,Layer1,28,29,-0.196096
critic_W1,Layer1,28,30,-0.758285
critic_W1,Layer1,28,31,-0.590775
critic_W1,Layer1,28,32,0.41869
critic_W1,Layer1,28,33,-0.684132
critic_W1,Layer1,28,34,-0.105386
critic_W1,Layer1,28,35,-0.0133905
critic_W1,Layer1,29,0,0.138659
critic_W1,Layer1,29,1,-0.235262
critic_W1,Layer1,29,2,0.107694
critic_W1,Layer1,29,3,-0.154506
critic_W1,Layer1,29,4,0.0262742
critic_W1,Layer1,29,5,-0.266607
critic_W1,Layer1,29,6,-0.0632957
critic_W1,Layer1,29,7,-0.231375
critic_W1,Layer1,29,8,0.152001
critic_W1,Layer1,29,9,0.123725
critic_W1,Layer1,29,10,-0.0785982
critic_W1,Layer1,29,11,-0.0202653
critic_W1,Layer1,29,12,-0.0930341
critic_W1,Layer1,29,13,-0.245657
critic_W1,Layer1,29,14,-0.327235
critic_W1,Layer1,29,15,0.00665682
critic_W1,Layer1,29,16,-0.308584
critic_W1,Layer1,29,17,-0.0781948
critic_W1,Layer1,29,18,0.0523254
critic_W1,Layer1,29,19,-0.0126643
critic_W1,Layer1,29,20,0.0737539
critic_W1,Layer1,29,21,-0.218381
critic_W1,Layer1,29,22,-0.0172492
critic_W1,Layer1,29,23,-0.277479
critic_W1,Layer1,29,24,-0.185458
critic_W1,Layer1,29,25,-0.270347
critic_W1,Layer1,29,26,-0.0716927
critic_W1,Layer1,29,27,-0.164475
critic_W1,Layer1,29,28,0.0454809
critic_W1,Layer1,29,29,0.0654339
critic_W1,Layer1,29,30,-0.323944
critic_W1,Layer1,29,31,-0.273017
critic_W1,Layer1,29,32,-0.21328
critic_W1,Layer1,29,33,0.113422
critic_W1,Layer1,29,34,0.0861042
critic_W1,Layer1,29,35,-0.186119
critic_W1,Layer1,30,0,-0.214781
critic_W1,Layer1,30,1,-0.035424
critic_W1,Layer1,30,2,-0.0923698
critic_W1,Layer1,30,3,-0.042824
critic_W1,Layer1,30,4,-0.270251
critic_W1,Layer1,30,5,-0.269023
critic_W1,Layer1,30,6,0.0661744
critic_W1,Layer1,30,7,-0.181289
critic_W1,Layer1,30,8,0.0566604
critic_W1,Layer1,30,9,0.132593
critic_W1,Layer1,30,10,0.134439
critic_W1,Layer1,30,11,-0.0828502
critic_W1,Layer1,30,12,-0.048784
critic_W1,Layer1,30,13,-0.161305
critic_W1,Layer1,30,14,-0.0779326
critic_W1,Layer1,30,15,0.116
critic_W1,Layer1,30,16,-0.232836
critic_W1,Layer1,30,17,0.126984
critic_W1,Layer1,30,18,0.156042
critic_W1,Layer1,30,19,-0.0657592
critic_W1,Layer1,30,20,0.167871
critic_W1,Layer1,30,21,-0.108303
critic_W1,Layer1,30,22,-0.204267
critic_W1,Layer1,30,23,0.0640719
critic_W1,Layer1,30,24,0.153388
critic_W1,Layer1,30,25,0.0797442
critic_W1,Layer1,30,26,-0.00406612
critic_W1,Layer1,30,27,0.195006
critic_W1,Layer1,30,28,-0.0658359
critic_W1,Layer1,30,29,-0.2676
critic_W1,Layer1,30,30,-0.202606
critic_W1,Layer1,30,31,-0.273977
critic_W1,Layer1,30,32,-0.160851
critic_W1,Layer1,30,33,0.105294
critic_W1,Layer1,30,34,-0.012186
critic_W1,Layer1,30,35,-0.235001
critic_W1,Layer1,31,0,-0.121173
critic_W1,Layer1,31,1,-0.0505181
critic_W1,Layer1,31,2,-0.229311
critic_W1,Layer1,31,3,-0.0331241
critic_W1,Layer1,31,4,-0.285338
critic_W1,Layer1,31,5,-0.15107
critic_W1,Layer1,31,6,-0.376532
critic_W1,Layer1,31,7,-0.421544
critic_W1,Layer1,31,8,-0.105226
critic_W1,Layer1,31,9,-0.325918
critic_W1,Layer1,31,10,-0.262218
critic_W1,Layer1,31,11,-0.175486
critic_W1,Layer1,31,12,-0.460137
critic_W1,Layer1,31,13,-0.351832
critic_W1,Layer1,31,14,-0.284138
critic_W1,Layer1,31,15,-0.0568028
critic_W1,Layer1,31,16,-0.460092
critic_W1,Layer1,31,17,-0.166104
critic_W1,Layer1,31,18,-0.220852
critic_W1,Layer1,31,19,-0.431111
critic_W1,Layer1,31,20,-0.163946
critic_W1,Layer1,31,21,-0.47177
critic_W1,Layer1,31,22,-0.00798001
critic_W1,Layer1,31,23,-0.168415
critic_W1,Layer1,31,24,-0.205021
critic_W1,Layer1,31,25,-0.0514483
critic_W1,Layer1,31,26,-0.0754425
critic_W1,Layer1,31,27,-0.258448
critic_W1,Layer1,31,28,-0.23189
critic_W1,Layer1,31,29,-0.0535094
